payment_id,customer_id,payment_date,amount,payment_method,status,failure_reason,recovery_action,recovered,recovered_amount
PAY001932,CUST00779,2026-03-14,3995.4,upi,success,,no_action,False,0.0
PAY001933,CUST00782,2026-03-14,11602.64,wallet,success,,no_action,False,0.0
PAY001934,CUST00783,2026-03-14,11402.94,wallet,failed,authentication_failed,escalate,True,11402.94
PAY001935,CUST00785,2026-03-14,5021.16,upi,success,,no_action,False,0.0
PAY001936,CUST00796,2026-03-14,1706.23,netbanking,failed,card_declined,reminder,True,1706.23
PAY001937,CUST00805,2026-03-14,7435.1,upi,success,,no_action,False,0.0
PAY001938,CUST00807,2026-03-14,15321.39,netbanking,success,,no_action,False,0.0
PAY001939,CUST00812,2026-03-14,8405.63,card,success,,no_action,False,0.0
PAY001940,CUST00830,2026-03-14,523.08,wallet,success,,no_action,False,0.0
PAY001941,CUST00835,2026-03-14,11408.98,wallet,success,,no_action,False,0.0
PAY001942,CUST00838,2026-03-14,14020.41,upi,failed,insufficient_funds,escalate,True,14020.41
PAY001943,CUST00844,2026-03-14,1869.31,wallet,success,,no_action,False,0.0
PAY001944,CUST00846,2026-03-14,15755.13,wallet,success,,no_action,False,0.0
PAY001945,CUST00863,2026-03-14,14397.47,card,success,,no_action,False,0.0
PAY001946,CUST00864,2026-03-14,843.91,wallet,success,,no_action,False,0.0
PAY001947,CUST00866,2026-03-14,4158.66,upi,success,,no_action,False,0.0
PAY001948,CUST00871,2026-03-14,21194.54,card,success,,no_action,False,0.0
PAY001949,CUST00872,2026-03-14,14526.42,upi,success,,no_action,False,0.0
PAY001950,CUST00878,2026-03-14,6511.73,wallet,success,,no_action,False,0.0
PAY001951,CUST00889,2026-03-14,18713.8,card,failed,network_error,reminder,False,0.0
PAY001952,CUST00891,2026-03-14,11553.86,card,success,,no_action,False,0.0
PAY001953,CUST00904,2026-03-14,5000.34,wallet,failed,card_declined,escalate,False,0.0
PAY001954,CUST00918,2026-03-14,7393.34,upi,success,,no_action,False,0.0
PAY001955,CUST00929,2026-03-14,3090.63,upi,failed,insufficient_funds,escalate,True,3090.63
PAY001956,CUST00935,2026-03-14,3772.24,card,success,,no_action,False,0.0
PAY001957,CUST00956,2026-03-14,10236.38,wallet,success,,no_action,False,0.0
PAY001958,CUST00960,2026-03-14,10596.15,card,failed,expired_card,reminder,False,0.0
PAY001959,CUST00971,2026-03-14,12110.72,netbanking,success,,no_action,False,0.0
PAY001960,CUST00979,2026-03-14,8357.52,wallet,success,,no_action,False,0.0
PAY001961,CUST00983,2026-03-14,6266.68,netbanking,success,,no_action,False,0.0
PAY001962,CUST00988,2026-03-14,5482.75,wallet,success,,no_action,False,0.0
PAY001963,CUST00991,2026-03-14,5357.76,card,success,,no_action,False,0.0
PAY001964,CUST00011,2026-03-15,14275.16,netbanking,success,,no_action,False,0.0
PAY001965,CUST00023,2026-03-15,11188.49,wallet,failed,authentication_failed,reminder,True,11188.49
PAY001966,CUST00024,2026-03-15,2180.99,wallet,failed,authentication_failed,reminder,True,2180.99
PAY001967,CUST00036,2026-03-15,19376.74,upi,success,,no_action,False,0.0
PAY001968,CUST00041,2026-03-15,15729.57,card,success,,no_action,False,0.0
PAY001969,CUST00045,2026-03-15,1160.43,upi,failed,insufficient_funds,escalate,True,1160.43
PAY001970,CUST00051,2026-03-15,6815.53,wallet,success,,no_action,False,0.0
PAY001971,CUST00063,2026-03-15,14060.01,card,failed,authentication_failed,payment_link,True,14060.01
PAY001972,CUST00068,2026-03-15,738.33,wallet,success,,no_action,False,0.0
PAY001973,CUST00092,2026-03-15,3850.97,upi,failed,timeout,payment_link,True,3850.97
PAY001974,CUST00103,2026-03-15,9879.29,wallet,success,,no_action,False,0.0
PAY001975,CUST00105,2026-03-15,6999.14,card,success,,no_action,False,0.0
PAY001976,CUST00115,2026-03-15,23905.16,card,failed,timeout,retry,True,23905.16
PAY001977,CUST00123,2026-03-15,10511.9,upi,failed,authentication_failed,reminder,True,10511.9
PAY001978,CUST00127,2026-03-15,6982.6,upi,success,,no_action,False,0.0
PAY001979,CUST00129,2026-03-15,3510.17,upi,success,,no_action,False,0.0
PAY001980,CUST00133,2026-03-15,12432.14,card,success,,no_action,False,0.0
PAY001981,CUST00137,2026-03-15,16819.14,upi,success,,no_action,False,0.0
PAY001982,CUST00144,2026-03-15,10778.85,card,success,,no_action,False,0.0
PAY001983,CUST00166,2026-03-15,9363.99,wallet,success,,no_action,False,0.0
PAY001984,CUST00177,2026-03-15,7920.85,card,success,,no_action,False,0.0
PAY001985,CUST00205,2026-03-15,9700.54,wallet,failed,insufficient_funds,reminder,True,9700.54
PAY001986,CUST00206,2026-03-15,2897.26,card,success,,no_action,False,0.0
PAY001987,CUST00212,2026-03-15,2930.33,card,success,,no_action,False,0.0
PAY001988,CUST00213,2026-03-15,4543.01,upi,failed,expired_card,escalate,False,0.0
PAY001989,CUST00237,2026-03-15,10893.2,card,success,,no_action,False,0.0
PAY001990,CUST00239,2026-03-15,4632.5,card,success,,no_action,False,0.0
PAY001991,CUST00253,2026-03-15,6969.4,upi,success,,no_action,False,0.0
PAY001992,CUST00256,2026-03-15,27106.77,netbanking,success,,no_action,False,0.0
PAY001993,CUST00262,2026-03-15,4649.1,card,success,,no_action,False,0.0
PAY001994,CUST00263,2026-03-15,4621.3,upi,success,,no_action,False,0.0
PAY001995,CUST00273,2026-03-15,23412.56,wallet,failed,insufficient_funds,reminder,True,23412.56
PAY001996,CUST00275,2026-03-15,3750.97,netbanking,failed,timeout,payment_link,False,0.0
PAY001997,CUST00279,2026-03-15,18152.84,card,success,,no_action,False,0.0
PAY001998,CUST00287,2026-03-15,14415.18,card,success,,no_action,False,0.0
PAY001999,CUST00297,2026-03-15,1768.02,wallet,success,,no_action,False,0.0
PAY002000,CUST00298,2026-03-15,14301.74,card,success,,no_action,False,0.0
PAY002001,CUST00299,2026-03-15,3485.8,netbanking,failed,timeout,retry,True,3485.8
PAY002002,CUST00306,2026-03-15,7397.86,upi,failed,insufficient_funds,escalate,False,0.0
PAY002003,CUST00310,2026-03-15,1372.64,netbanking,failed,network_error,retry,True,1372.64
PAY002004,CUST00312,2026-03-15,17761.79,card,success,,no_action,False,0.0
PAY002005,CUST00316,2026-03-15,11049.52,wallet,success,,no_action,False,0.0
PAY002006,CUST00322,2026-03-15,3548.14,netbanking,success,,no_action,False,0.0
PAY002007,CUST00326,2026-03-15,8591.28,wallet,success,,no_action,False,0.0
PAY002008,CUST00333,2026-03-15,3253.55,wallet,success,,no_action,False,0.0
PAY002009,CUST00343,2026-03-15,10081.56,card,success,,no_action,False,0.0
PAY002010,CUST00353,2026-03-15,7023.57,wallet,failed,insufficient_funds,payment_link,True,7023.57
PAY002011,CUST00357,2026-03-15,1797.04,upi,success,,no_action,False,0.0
PAY002012,CUST00369,2026-03-15,975.32,card,success,,no_action,False,0.0
PAY002013,CUST00370,2026-03-15,19795.57,upi,success,,no_action,False,0.0
PAY002014,CUST00373,2026-03-15,18112.65,card,success,,no_action,False,0.0
PAY002015,CUST00381,2026-03-15,6541.2,netbanking,success,,no_action,False,0.0
PAY002016,CUST00386,2026-03-15,12039.0,upi,success,,no_action,False,0.0
PAY002017,CUST00391,2026-03-15,10899.3,card,failed,authentication_failed,payment_link,True,10899.3
PAY002018,CUST00396,2026-03-15,19716.03,upi,failed,network_error,retry,True,19716.03
PAY002019,CUST00405,2026-03-15,2874.84,card,success,,no_action,False,0.0
PAY002020,CUST00407,2026-03-15,6763.85,wallet,success,,no_action,False,0.0
PAY002021,CUST00410,2026-03-15,16557.86,wallet,success,,no_action,False,0.0
PAY002022,CUST00416,2026-03-15,899.7,upi,failed,insufficient_funds,payment_link,False,0.0
PAY002023,CUST00430,2026-03-15,11001.24,upi,success,,no_action,False,0.0
PAY002024,CUST00439,2026-03-15,3737.4,wallet,success,,no_action,False,0.0
PAY002025,CUST00461,2026-03-15,10289.34,upi,success,,no_action,False,0.0
PAY002026,CUST00473,2026-03-15,5689.77,wallet,success,,no_action,False,0.0
PAY002027,CUST00475,2026-03-15,4281.39,netbanking,success,,no_action,False,0.0
PAY002028,CUST00476,2026-03-15,16449.09,netbanking,success,,no_action,False,0.0
PAY002029,CUST00478,2026-03-15,13852.22,netbanking,success,,no_action,False,0.0
PAY002030,CUST00486,2026-03-15,9044.27,netbanking,success,,no_action,False,0.0
PAY002031,CUST00492,2026-03-15,9340.3,upi,success,,no_action,False,0.0
PAY002032,CUST00494,2026-03-15,14406.29,upi,success,,no_action,False,0.0
PAY002033,CUST00509,2026-03-15,19771.12,card,success,,no_action,False,0.0
PAY002034,CUST00528,2026-03-15,9886.9,card,failed,insufficient_funds,payment_link,True,9886.9
PAY002035,CUST00538,2026-03-15,7404.13,netbanking,success,,no_action,False,0.0
PAY002036,CUST00558,2026-03-15,14066.23,card,success,,no_action,False,0.0
PAY002037,CUST00560,2026-03-15,7819.26,wallet,failed,authentication_failed,payment_link,True,7819.26
PAY002038,CUST00561,2026-03-15,2595.72,netbanking,success,,no_action,False,0.0
PAY002039,CUST00562,2026-03-15,11273.63,card,success,,no_action,False,0.0
PAY002040,CUST00568,2026-03-15,6091.61,upi,success,,no_action,False,0.0
PAY002041,CUST00573,2026-03-15,15824.18,card,success,,no_action,False,0.0
PAY002042,CUST00574,2026-03-15,19565.49,wallet,success,,no_action,False,0.0
PAY002043,CUST00582,2026-03-15,8770.03,netbanking,success,,no_action,False,0.0
PAY002044,CUST00586,2026-03-15,6438.54,card,success,,no_action,False,0.0
PAY002045,CUST00589,2026-03-15,2926.69,card,success,,no_action,False,0.0
PAY002046,CUST00591,2026-03-15,15384.96,netbanking,failed,authentication_failed,reminder,True,15384.96
PAY002047,CUST00596,2026-03-15,991.34,card,success,,no_action,False,0.0
PAY002048,CUST00599,2026-03-15,21000.91,wallet,success,,no_action,False,0.0
PAY002049,CUST00606,2026-03-15,23224.1,upi,failed,network_error,retry,True,23224.1
PAY002050,CUST00610,2026-03-15,7274.12,upi,success,,no_action,False,0.0
PAY002051,CUST00613,2026-03-15,5881.68,wallet,success,,no_action,False,0.0
PAY002052,CUST00616,2026-03-15,18596.61,card,success,,no_action,False,0.0
PAY002053,CUST00628,2026-03-15,6463.52,card,failed,authentication_failed,escalate,False,0.0
PAY002054,CUST00631,2026-03-15,6871.97,netbanking,failed,card_declined,payment_link,False,0.0
PAY002055,CUST00642,2026-03-15,5519.15,wallet,success,,no_action,False,0.0
PAY002056,CUST00643,2026-03-15,5346.01,upi,failed,network_error,retry,True,5346.01
PAY002057,CUST00648,2026-03-15,17675.5,wallet,success,,no_action,False,0.0
PAY002058,CUST00651,2026-03-15,997.03,wallet,success,,no_action,False,0.0
PAY002059,CUST00658,2026-03-15,8376.17,upi,failed,card_declined,reminder,False,0.0
PAY002060,CUST00668,2026-03-15,1437.2,card,success,,no_action,False,0.0
PAY002061,CUST00673,2026-03-15,18829.77,card,success,,no_action,False,0.0
PAY002062,CUST00674,2026-03-15,974.78,card,success,,no_action,False,0.0
PAY002063,CUST00679,2026-03-15,14924.99,wallet,success,,no_action,False,0.0
PAY002064,CUST00684,2026-03-15,15218.61,upi,success,,no_action,False,0.0
PAY002065,CUST00694,2026-03-15,1322.96,netbanking,success,,no_action,False,0.0
PAY002066,CUST00718,2026-03-15,3312.8,upi,success,,no_action,False,0.0
PAY002067,CUST00723,2026-03-15,4952.32,card,success,,no_action,False,0.0
PAY002068,CUST00741,2026-03-15,7026.73,netbanking,failed,network_error,retry,True,7026.73
PAY002069,CUST00742,2026-03-15,10868.7,upi,failed,expired_card,reminder,False,0.0
PAY002070,CUST00774,2026-03-15,9435.45,upi,success,,no_action,False,0.0
PAY002071,CUST00797,2026-03-15,11994.04,upi,success,,no_action,False,0.0
PAY002072,CUST00799,2026-03-15,7896.38,netbanking,success,,no_action,False,0.0
PAY002073,CUST00811,2026-03-15,14980.01,netbanking,success,,no_action,False,0.0
PAY002074,CUST00823,2026-03-15,21609.31,wallet,failed,timeout,retry,True,21609.31
PAY002075,CUST00845,2026-03-15,13394.35,netbanking,success,,no_action,False,0.0
PAY002076,CUST00847,2026-03-15,20122.13,wallet,success,,no_action,False,0.0
PAY002077,CUST00856,2026-03-15,7702.56,card,success,,no_action,False,0.0
PAY002078,CUST00858,2026-03-15,4469.71,netbanking,failed,expired_card,escalate,True,4469.71
PAY002079,CUST00886,2026-03-15,8904.4,card,success,,no_action,False,0.0
PAY002080,CUST00887,2026-03-15,13085.63,card,failed,insufficient_funds,reminder,False,0.0
PAY002081,CUST00890,2026-03-15,3365.54,wallet,success,,no_action,False,0.0
PAY002082,CUST00899,2026-03-15,6865.64,card,success,,no_action,False,0.0
PAY002083,CUST00900,2026-03-15,9141.7,wallet,success,,no_action,False,0.0
PAY002084,CUST00937,2026-03-15,8932.44,card,success,,no_action,False,0.0
PAY002085,CUST00942,2026-03-15,1306.05,wallet,success,,no_action,False,0.0
PAY002086,CUST00958,2026-03-15,5482.25,netbanking,failed,expired_card,reminder,False,0.0
PAY002087,CUST00964,2026-03-15,24567.09,card,success,,no_action,False,0.0
PAY002088,CUST00970,2026-03-15,8593.31,card,failed,timeout,retry,True,8593.31
PAY002089,CUST00980,2026-03-15,7635.13,netbanking,failed,insufficient_funds,payment_link,True,7635.13
PAY002090,CUST00981,2026-03-15,797.07,wallet,failed,timeout,payment_link,False,0.0
PAY002091,CUST00984,2026-03-15,20473.42,upi,success,,no_action,False,0.0
PAY002092,CUST00987,2026-03-15,19130.0,upi,failed,expired_card,escalate,False,0.0
PAY002093,CUST00993,2026-03-15,2130.75,netbanking,success,,no_action,False,0.0
PAY002094,CUST00994,2026-03-15,6622.48,netbanking,success,,no_action,False,0.0
PAY002095,CUST00012,2026-03-16,9578.04,wallet,success,,no_action,False,0.0
PAY002096,CUST00018,2026-03-16,34137.04,wallet,success,,no_action,False,0.0
PAY002097,CUST00031,2026-03-16,6022.96,card,failed,timeout,retry,True,6022.96
PAY002098,CUST00052,2026-03-16,10588.36,netbanking,success,,no_action,False,0.0
PAY002099,CUST00065,2026-03-16,15523.95,card,success,,no_action,False,0.0
PAY002100,CUST00075,2026-03-16,14374.0,wallet,success,,no_action,False,0.0
PAY002101,CUST00079,2026-03-16,10069.62,netbanking,success,,no_action,False,0.0
PAY002102,CUST00080,2026-03-16,11211.79,card,success,,no_action,False,0.0
PAY002103,CUST00096,2026-03-16,1573.41,netbanking,success,,no_action,False,0.0
PAY002104,CUST00108,2026-03-16,11312.97,card,success,,no_action,False,0.0
PAY002105,CUST00120,2026-03-16,7175.88,netbanking,success,,no_action,False,0.0
PAY002106,CUST00124,2026-03-16,20018.76,netbanking,success,,no_action,False,0.0
PAY002107,CUST00131,2026-03-16,22307.88,netbanking,success,,no_action,False,0.0
PAY002108,CUST00143,2026-03-16,6450.25,upi,failed,expired_card,reminder,True,6450.25
PAY002109,CUST00156,2026-03-16,6689.74,netbanking,success,,no_action,False,0.0
PAY002110,CUST00173,2026-03-16,9174.4,netbanking,success,,no_action,False,0.0
PAY002111,CUST00174,2026-03-16,12168.34,wallet,success,,no_action,False,0.0
PAY002112,CUST00199,2026-03-16,17837.83,card,success,,no_action,False,0.0
PAY002113,CUST00210,2026-03-16,1217.33,card,success,,no_action,False,0.0
PAY002114,CUST00211,2026-03-16,10951.82,wallet,success,,no_action,False,0.0
PAY002115,CUST00215,2026-03-16,11893.81,upi,failed,authentication_failed,payment_link,True,11893.81
PAY002116,CUST00222,2026-03-16,21827.17,upi,success,,no_action,False,0.0
PAY002117,CUST00230,2026-03-16,10385.05,netbanking,success,,no_action,False,0.0
PAY002118,CUST00246,2026-03-16,16278.87,netbanking,failed,insufficient_funds,payment_link,True,16278.87
PAY002119,CUST00255,2026-03-16,9793.66,upi,success,,no_action,False,0.0
PAY002120,CUST00278,2026-03-16,7908.72,card,success,,no_action,False,0.0
PAY002121,CUST00296,2026-03-16,4153.95,card,success,,no_action,False,0.0
PAY002122,CUST00321,2026-03-16,8793.9,wallet,success,,no_action,False,0.0
PAY002123,CUST00325,2026-03-16,19471.15,netbanking,success,,no_action,False,0.0
PAY002124,CUST00327,2026-03-16,1590.38,netbanking,success,,no_action,False,0.0
PAY002125,CUST00337,2026-03-16,4487.48,upi,success,,no_action,False,0.0
PAY002126,CUST00345,2026-03-16,1020.35,upi,success,,no_action,False,0.0
PAY002127,CUST00354,2026-03-16,13855.11,card,success,,no_action,False,0.0
PAY002128,CUST00359,2026-03-16,11239.74,wallet,failed,insufficient_funds,reminder,True,11239.74
PAY002129,CUST00361,2026-03-16,10937.9,wallet,success,,no_action,False,0.0
PAY002130,CUST00376,2026-03-16,15636.22,upi,success,,no_action,False,0.0
PAY002131,CUST00380,2026-03-16,18218.15,wallet,success,,no_action,False,0.0
PAY002132,CUST00399,2026-03-16,16486.12,upi,success,,no_action,False,0.0
PAY002133,CUST00400,2026-03-16,8785.98,netbanking,failed,network_error,reminder,True,8785.98
PAY002134,CUST00413,2026-03-16,4606.33,wallet,success,,no_action,False,0.0
PAY002135,CUST00427,2026-03-16,8989.53,upi,success,,no_action,False,0.0
PAY002136,CUST00431,2026-03-16,4560.84,wallet,success,,no_action,False,0.0
PAY002137,CUST00444,2026-03-16,6239.12,upi,success,,no_action,False,0.0
PAY002138,CUST00450,2026-03-16,1776.23,upi,success,,no_action,False,0.0
PAY002139,CUST00460,2026-03-16,9879.6,netbanking,success,,no_action,False,0.0
PAY002140,CUST00468,2026-03-16,14277.46,upi,success,,no_action,False,0.0
PAY002141,CUST00479,2026-03-16,3274.31,card,success,,no_action,False,0.0
PAY002142,CUST00480,2026-03-16,9563.54,upi,success,,no_action,False,0.0
PAY002143,CUST00481,2026-03-16,2093.42,netbanking,failed,card_declined,reminder,True,2093.42
PAY002144,CUST00500,2026-03-16,10178.3,card,success,,no_action,False,0.0
PAY002145,CUST00501,2026-03-16,8366.19,card,success,,no_action,False,0.0
PAY002146,CUST00505,2026-03-16,2479.58,upi,success,,no_action,False,0.0
PAY002147,CUST00507,2026-03-16,24531.17,card,success,,no_action,False,0.0
PAY002148,CUST00518,2026-03-16,15249.63,wallet,success,,no_action,False,0.0
PAY002149,CUST00536,2026-03-16,10115.52,wallet,success,,no_action,False,0.0
PAY002150,CUST00553,2026-03-16,6816.28,card,success,,no_action,False,0.0
PAY002151,CUST00564,2026-03-16,9171.2,card,success,,no_action,False,0.0
PAY002152,CUST00565,2026-03-16,4016.82,netbanking,success,,no_action,False,0.0
PAY002153,CUST00569,2026-03-16,869.37,upi,failed,insufficient_funds,reminder,True,869.37
PAY002154,CUST00587,2026-03-16,11552.84,card,failed,expired_card,reminder,False,0.0
PAY002155,CUST00590,2026-03-16,2710.22,upi,success,,no_action,False,0.0
PAY002156,CUST00593,2026-03-16,8762.78,wallet,failed,card_declined,escalate,False,0.0
PAY002157,CUST00594,2026-03-16,3687.44,netbanking,success,,no_action,False,0.0
PAY002158,CUST00598,2026-03-16,4419.39,netbanking,success,,no_action,False,0.0
PAY002159,CUST00601,2026-03-16,2066.36,upi,success,,no_action,False,0.0
PAY002160,CUST00614,2026-03-16,5106.04,wallet,success,,no_action,False,0.0
PAY002161,CUST00619,2026-03-16,4834.88,netbanking,success,,no_action,False,0.0
PAY002162,CUST00624,2026-03-16,8120.6,upi,success,,no_action,False,0.0
PAY002163,CUST00632,2026-03-16,17493.61,card,success,,no_action,False,0.0
PAY002164,CUST00647,2026-03-16,1087.82,wallet,failed,timeout,retry,True,1087.82
PAY002165,CUST00649,2026-03-16,3727.93,card,success,,no_action,False,0.0
PAY002166,CUST00666,2026-03-16,5515.05,netbanking,success,,no_action,False,0.0
PAY002167,CUST00670,2026-03-16,5745.64,upi,success,,no_action,False,0.0
PAY002168,CUST00676,2026-03-16,7363.64,card,success,,no_action,False,0.0
PAY002169,CUST00689,2026-03-16,2814.27,netbanking,success,,no_action,False,0.0
PAY002170,CUST00707,2026-03-16,8041.5,upi,success,,no_action,False,0.0
PAY002171,CUST00710,2026-03-16,13202.27,wallet,success,,no_action,False,0.0
PAY002172,CUST00714,2026-03-16,21718.57,upi,success,,no_action,False,0.0
PAY002173,CUST00726,2026-03-16,16872.78,upi,success,,no_action,False,0.0
PAY002174,CUST00735,2026-03-16,19651.12,upi,success,,no_action,False,0.0
