payment_id,customer_id,payment_date,amount,payment_method,failure_reason,customer_lifetime_value,previous_payment_count,previous_success_count,previous_failure_count,previous_average_amount,customer_success_rate,amount_vs_customer_average,recent_failure_count,recovered
PAY009172,CUST00286,2026-05-23,11542.06,netbanking,expired_card,355117.78,9,5,4,15790.890000000001,0.5555555555555556,0.7309315687716145,0,True
PAY009817,CUST00286,2026-06-19,22936.82,card,expired_card,355117.78,14,9,5,15429.472142857141,0.6428571428571429,1.4865589559794683,1,True
PAY000131,CUST00288,2026-03-01,10821.54,wallet,expired_card,138690.79,0,0,0,10821.54,0.0,1.0,0,True
PAY002707,CUST00289,2026-03-20,4628.53,netbanking,authentication_failed,271395.59,3,3,0,4045.9300000000003,1.0,1.1439965595054782,0,True
PAY006620,CUST00289,2026-04-19,2735.58,upi,insufficient_funds,271395.59,7,6,1,3801.7657142857142,0.8571428571428571,0.7195551240100464,1,False
PAY007410,CUST00289,2026-04-27,5147.84,card,timeout,271395.59,8,6,2,3668.4925,0.75,1.4032576051334438,1,True
PAY001869,CUST00292,2026-03-14,7775.06,netbanking,authentication_failed,416211.85,1,1,0,7646.06,1.0,1.0168714344381289,0,True
PAY003146,CUST00292,2026-03-23,9303.91,netbanking,network_error,416211.85,2,1,1,7710.56,0.5,1.2066451723350833,1,True
PAY005079,CUST00292,2026-04-06,8720.62,wallet,insufficient_funds,416211.85,4,2,2,8505.5575,0.5,1.0252849387003733,2,False
PAY009173,CUST00292,2026-05-23,7055.68,wallet,authentication_failed,416211.85,9,6,3,8746.592222222222,0.6666666666666666,0.8066775974846332,0,True
PAY009782,CUST00292,2026-06-15,11497.83,upi,card_declined,416211.85,11,7,4,8617.576363636363,0.6363636363636364,1.3342301262936829,1,False
PAY009845,CUST00292,2026-06-23,8275.32,netbanking,timeout,416211.85,12,7,5,8857.5975,0.5833333333333334,0.9342623662906335,1,False
PAY001300,CUST00293,2026-03-10,11204.26,netbanking,timeout,441407.44,0,0,0,11204.26,0.0,1.0,0,True
PAY008336,CUST00293,2026-05-08,8069.94,upi,expired_card,441407.44,7,6,1,11341.83,0.8571428571428571,0.7115200986084256,0,True
PAY009711,CUST00293,2026-06-10,9694.56,wallet,network_error,441407.44,12,10,2,10465.783333333333,0.8333333333333334,0.9263100229796464,0,True
PAY000951,CUST00294,2026-03-08,1953.39,netbanking,network_error,235030.69,1,1,0,2508.04,1.0,0.7788512144941867,0,True
PAY001598,CUST00294,2026-03-12,1764.77,card,insufficient_funds,235030.69,3,2,1,2258.75,0.6666666666666666,0.7813038184836746,1,False
PAY002409,CUST00295,2026-03-18,8381.21,upi,authentication_failed,192599.71,2,2,0,5675.965,1.0,1.4766141087903113,0,False
PAY003294,CUST00295,2026-03-24,6648.18,card,insufficient_funds,192599.71,3,2,1,6577.713333333333,0.6666666666666666,1.0107129427957233,1,True
PAY003573,CUST00295,2026-03-26,3718.17,netbanking,insufficient_funds,192599.71,4,2,2,6595.33,0.5,0.5637579923976511,2,False
PAY004670,CUST00295,2026-04-03,4587.31,card,timeout,192599.71,5,2,3,6019.897999999999,0.4,0.7620245392862139,3,False
PAY006733,CUST00295,2026-04-20,6399.52,netbanking,timeout,192599.71,7,3,4,5704.817142857143,0.42857142857142855,1.1217747808118053,3,False
PAY007221,CUST00295,2026-04-25,4501.26,upi,authentication_failed,192599.71,8,3,5,5791.655,0.375,0.7771975368007936,3,False
PAY008254,CUST00295,2026-05-07,3173.14,card,authentication_failed,192599.71,10,4,6,5677.132,0.4,0.5589336305726201,2,False
PAY003295,CUST00296,2026-03-24,5615.59,wallet,card_declined,426221.65,2,2,0,5109.445,1.0,1.099060661187272,0,True
PAY000554,CUST00298,2026-03-05,16746.5,card,expired_card,173467.73,1,1,0,14090.11,1.0,1.1885286914012736,0,True
PAY002001,CUST00299,2026-03-15,3485.8,netbanking,timeout,352085.96,1,1,0,5239.84,1.0,0.6652493205899417,0,True
PAY003296,CUST00299,2026-03-24,3633.8,card,insufficient_funds,352085.96,2,1,1,4362.82,0.5,0.8329016553513554,1,False
PAY004932,CUST00299,2026-04-05,4555.67,card,card_declined,352085.96,4,2,2,4160.865,0.5,1.094885318317225,2,False
PAY005211,CUST00299,2026-04-07,4119.89,wallet,authentication_failed,352085.96,5,2,3,4239.826,0.4,0.9717120466736135,3,True
PAY007027,CUST00299,2026-04-23,4354.22,card,card_declined,352085.96,8,4,4,3978.1800000000003,0.5,1.0945256373517538,3,True
PAY007839,CUST00299,2026-05-02,3999.77,wallet,expired_card,352085.96,11,6,5,4239.055454545454,0.5454545454545454,0.9435521763960711,3,True
PAY008415,CUST00304,2026-05-09,1960.67,wallet,authentication_failed,247956.56,8,8,0,1980.0275000000001,1.0,0.9902236206315316,0,True
PAY009257,CUST00304,2026-05-25,1433.44,wallet,card_declined,247956.56,10,9,1,1904.425,0.9,0.7526891318902031,1,True
PAY009324,CUST00304,2026-05-27,1528.49,card,network_error,247956.56,11,9,2,1861.6081818181817,0.8181818181818182,0.82105891826666,2,True
PAY000954,CUST00305,2026-03-08,2697.52,wallet,timeout,51061.41,0,0,0,2697.52,0.0,1.0,0,False
PAY001480,CUST00305,2026-03-11,2881.12,netbanking,timeout,51061.41,1,0,1,2697.52,0.0,1.0680625166819893,1,False
PAY002271,CUST00305,2026-03-17,2272.1,upi,card_declined,51061.41,2,0,2,2789.3199999999997,0.0,0.814571293361823,2,True
PAY003575,CUST00305,2026-03-26,1523.13,upi,expired_card,51061.41,3,0,3,2616.9133333333334,0.0,0.5820330312811277,3,False
PAY008416,CUST00305,2026-05-09,1543.3,upi,network_error,51061.41,9,5,4,2479.721111111111,0.5555555555555556,0.6223683756551476,0,False
PAY008732,CUST00305,2026-05-14,2695.5,card,card_declined,51061.41,10,5,5,2386.079,0.5,1.1296776007835447,1,True
PAY000671,CUST00306,2026-03-06,17827.78,wallet,timeout,347434.64,0,0,0,17827.78,0.0,1.0,0,False
PAY001726,CUST00306,2026-03-13,8817.26,wallet,insufficient_funds,347434.64,1,0,1,17827.78,0.0,0.4945798074690175,1,True
PAY002002,CUST00306,2026-03-15,7397.86,upi,insufficient_funds,347434.64,2,0,2,13322.52,0.0,0.5552898400602888,2,False
PAY003446,CUST00306,2026-03-25,13546.06,upi,authentication_failed,347434.64,4,1,3,10843.1225,0.25,1.2492766728403188,3,False
PAY009296,CUST00306,2026-05-26,7170.7,netbanking,network_error,347434.64,13,9,4,12751.206153846153,0.6923076923076923,0.5623546442182724,0,True
PAY006838,CUST00307,2026-04-21,9309.44,wallet,timeout,292870.01,7,7,0,11573.215714285714,1.0,0.8043952717919739,0,False
PAY002862,CUST00308,2026-03-21,4930.6,wallet,insufficient_funds,267806.36,2,2,0,5928.8150000000005,1.0,0.8316333027763558,0,False
PAY004276,CUST00308,2026-03-31,6206.73,upi,timeout,267806.36,3,2,1,5596.076666666667,0.6666666666666666,1.1091216882303851,1,False
PAY004672,CUST00308,2026-04-03,3081.54,netbanking,expired_card,267806.36,4,2,2,5748.74,0.5,0.5360374621221347,2,False
PAY001599,CUST00309,2026-03-12,3611.22,wallet,authentication_failed,374238.04,1,1,0,3860.65,1.0,0.9353917086500977,0,True
PAY002003,CUST00310,2026-03-15,1372.64,netbanking,network_error,352913.2,2,2,0,1544.35,1.0,0.8888140641693918,0,True
PAY002568,CUST00310,2026-03-19,1862.18,wallet,insufficient_funds,352913.2,3,2,1,1487.1133333333335,0.6666666666666666,1.2522112190507784,1,True
PAY003447,CUST00310,2026-03-25,1426.01,upi,timeout,352913.2,4,2,2,1580.88,0.5,0.9020355751227164,2,True
PAY003730,CUST00310,2026-03-27,1262.02,card,insufficient_funds,352913.2,5,2,3,1549.9060000000002,0.4,0.8142558322891839,3,True
PAY001870,CUST00311,2026-03-14,9137.92,upi,card_declined,129444.82,1,1,0,15261.12,1.0,0.5987712566312302,0,False
PAY003149,CUST00311,2026-03-23,10835.35,netbanking,timeout,129444.82,2,1,1,12199.52,0.5,0.8881783873463874,1,False
PAY003874,CUST00311,2026-03-28,7398.07,netbanking,card_declined,129444.82,3,1,2,11744.796666666667,0.3333333333333333,0.6299019225251239,2,True
PAY008175,CUST00311,2026-05-06,8348.95,card,network_error,129444.82,8,5,3,10832.1325,0.625,0.7707577432236913,0,False
PAY009731,CUST00311,2026-06-11,11191.31,wallet,timeout,129444.82,12,8,4,10152.994166666667,0.6666666666666666,1.1022669585236473,0,True
PAY000135,CUST00312,2026-03-01,18454.11,wallet,timeout,100329.23,0,0,0,18454.11,0.0,1.0,0,True
PAY001481,CUST00312,2026-03-11,18159.93,wallet,insufficient_funds,100329.23,1,0,1,18454.11,0.0,0.9840588356740043,1,False
PAY003298,CUST00312,2026-03-24,17825.31,upi,insufficient_funds,100329.23,3,1,2,18125.27666666667,0.3333333333333333,0.9834503675622055,2,False
PAY002863,CUST00313,2026-03-21,10075.74,netbanking,card_declined,270252.66,2,2,0,11271.99,1.0,0.8938741074113798,0,True
PAY005358,CUST00313,2026-04-08,10224.15,card,card_declined,270252.66,4,3,1,10042.135,0.75,1.018125129765732,1,False
PAY008666,CUST00313,2026-05-13,11287.63,netbanking,expired_card,270252.66,9,7,2,9390.71,0.7777777777777778,1.201999635810285,0,True
PAY000557,CUST00314,2026-03-05,3537.29,wallet,insufficient_funds,96649.17,0,0,0,3537.29,0.0,1.0,0,False
PAY000956,CUST00314,2026-03-08,2210.97,upi,expired_card,96649.17,1,0,1,3537.29,0.0,0.6250462925007562,1,False
PAY002708,CUST00314,2026-03-20,3663.37,netbanking,expired_card,96649.17,2,0,2,2874.13,0.0,1.2746013576282214,2,True
PAY004145,CUST00314,2026-03-30,3919.71,upi,authentication_failed,96649.17,3,0,3,3137.2099999999996,0.0,1.2494254449016804,3,False
PAY006943,CUST00314,2026-04-22,3072.51,wallet,expired_card,96649.17,6,2,4,3172.34,0.3333333333333333,0.968531115832477,1,True
PAY003150,CUST00315,2026-03-23,1954.46,card,card_declined,244678.3,2,2,0,1428.56,1.0,1.3681329450635606,0,True
PAY004018,CUST00315,2026-03-29,1532.86,netbanking,timeout,244678.3,3,2,1,1603.86,0.6666666666666666,0.9557317970396418,1,True
PAY000336,CUST00317,2026-03-03,13534.52,wallet,insufficient_funds,145084.36,0,0,0,13534.52,0.0,1.0,0,True
PAY000959,CUST00317,2026-03-08,16447.67,upi,card_declined,145084.36,2,1,1,15830.460000000001,0.5,1.0389887596443816,1,False
PAY002569,CUST00317,2026-03-19,17435.26,wallet,network_error,145084.36,3,1,2,16036.196666666665,0.3333333333333333,1.0872440867628836,2,True
PAY005359,CUST00317,2026-04-08,10017.51,wallet,card_declined,145084.36,5,2,3,15715.467999999999,0.4,0.6374299511793096,1,False
PAY006734,CUST00317,2026-04-20,19636.04,wallet,expired_card,145084.36,6,2,4,14765.808333333334,0.3333333333333333,1.3298317001496136,1,True
PAY007585,CUST00317,2026-04-29,19666.54,upi,timeout,145084.36,7,2,5,15461.555714285714,0.2857142857142857,1.2719638543118328,2,False
PAY008417,CUST00317,2026-05-09,13625.75,netbanking,expired_card,145084.36,8,2,6,15987.17875,0.25,0.852292340823424,2,False
PAY009034,CUST00317,2026-05-20,15502.27,upi,card_declined,145084.36,9,2,7,15724.797777777778,0.2222222222222222,0.9858486079806856,3,False
PAY009450,CUST00317,2026-05-31,18530.32,card,card_declined,145084.36,10,2,8,15702.545000000002,0.2,1.1800838653861523,2,False
PAY002864,CUST00318,2026-03-21,6113.13,netbanking,expired_card,101088.2,2,2,0,4684.725,1.0,1.3049069048876933,0,True
PAY003299,CUST00318,2026-03-24,4692.77,netbanking,card_declined,101088.2,3,2,1,5160.860000000001,0.6666666666666666,0.9093000003875323,1,False
PAY002570,CUST00319,2026-03-19,16433.51,netbanking,insufficient_funds,93823.56,1,1,0,12021.65,1.0,1.3669928836723744,0,False
PAY004279,CUST00319,2026-03-31,12132.43,card,insufficient_funds,93823.56,3,2,1,14534.21,0.6666666666666666,0.8347498763262675,1,True
PAY006839,CUST00319,2026-04-21,13233.26,netbanking,timeout,93823.56,6,4,2,13194.838333333333,0.6666666666666666,1.0029118709677256,1,True
PAY007843,CUST00320,2026-05-02,12078.98,card,expired_card,269396.87,10,10,0,11319.541000000001,1.0,1.067090971268181,0,True
PAY001308,CUST00322,2026-03-10,3783.41,card,insufficient_funds,350221.61,0,0,0,3783.41,0.0,1.0,0,True
PAY003577,CUST00322,2026-03-26,3519.35,upi,card_declined,350221.61,2,1,1,3665.7749999999996,0.5,0.9600561954839019,1,True
PAY005214,CUST00322,2026-04-07,2757.97,wallet,card_declined,350221.61,3,1,2,3616.9666666666667,0.3333333333333333,0.7625091006275977,2,False
PAY006840,CUST00322,2026-04-21,2704.74,wallet,network_error,350221.61,5,2,3,3618.2300000000005,0.4,0.7475312514682592,2,False
PAY008603,CUST00322,2026-05-12,3435.35,upi,expired_card,350221.61,8,4,4,3634.42,0.5,0.9452264735501125,1,False
PAY009846,CUST00322,2026-06-23,4042.72,netbanking,insufficient_funds,350221.61,12,7,5,3627.3441666666663,0.5833333333333334,1.1145123854390253,0,False
PAY002414,CUST00323,2026-03-18,12537.54,upi,timeout,434888.29,1,1,0,14710.6,1.0,0.8522793087977377,0,True
PAY005361,CUST00323,2026-04-08,11525.98,wallet,authentication_failed,434888.29,5,4,1,13736.083999999999,0.8,0.8391023234860824,1,False
PAY006295,CUST00323,2026-04-16,13189.19,card,timeout,434888.29,6,4,2,13367.733333333332,0.6666666666666666,0.9866437092301863,2,False
PAY009391,CUST00323,2026-05-29,16065.89,upi,card_declined,434888.29,11,8,3,13869.753636363637,0.7272727272727273,1.1583399692030971,0,True
PAY001871,CUST00324,2026-03-14,19776.57,wallet,expired_card,436996.27,1,1,0,17426.59,1.0,1.1348502489586316,0,True
PAY006074,CUST00324,2026-04-14,17917.26,wallet,expired_card,436996.27,5,4,1,14797.888,0.8,1.21079845988833,0,False
PAY006945,CUST00324,2026-04-22,16992.19,netbanking,timeout,436996.27,6,4,2,15317.783333333333,0.6666666666666666,1.109311290689362,1,True
PAY000675,CUST00325,2026-03-06,16635.23,upi,authentication_failed,237351.49,0,0,0,16635.23,0.0,1.0,0,True
PAY006296,CUST00325,2026-04-16,15969.58,card,network_error,237351.49,5,4,1,16036.16,0.8,0.9958481332189252,0,True
PAY001482,CUST00327,2026-03-11,1223.08,card,expired_card,470826.48,2,2,0,1407.46,1.0,0.8689980532306424,0,True
PAY003449,CUST00327,2026-03-25,1432.74,card,authentication_failed,470826.48,5,4,1,1444.922,0.8,0.9915690950791808,1,True
PAY005606,CUST00327,2026-04-10,2136.63,upi,insufficient_funds,470826.48,7,5,2,1470.712857142857,0.7142857142857143,1.4527852868239797,2,False
PAY003302,CUST00328,2026-03-24,5521.18,wallet,timeout,411947.24,2,2,0,5824.51,1.0,0.9479217994303384,0,True
PAY003732,CUST00328,2026-03-27,9525.43,wallet,timeout,411947.24,3,2,1,5723.400000000001,0.6666666666666666,1.664295698361114,1,False
PAY008087,CUST00328,2026-05-05,8198.52,wallet,timeout,411947.24,10,8,2,7476.7300000000005,0.8,1.0965381924985922,0,True
PAY000439,CUST00329,2026-03-04,6124.39,upi,authentication_failed,41670.67,0,0,0,6124.39,0.0,1.0,0,True
PAY001310,CUST00329,2026-03-10,9072.42,upi,insufficient_funds,41670.67,1,0,1,6124.39,0.0,1.4813589598311014,1,False
PAY004411,CUST00329,2026-04-01,7156.73,netbanking,authentication_failed,41670.67,4,2,2,7536.4875,0.5,0.9496108100756485,2,True
PAY006736,CUST00329,2026-04-20,8795.12,card,expired_card,41670.67,7,4,3,8752.412857142857,0.5714285714285714,1.0048794707875657,1,True
PAY000803,CUST00330,2026-03-07,9990.36,card,insufficient_funds,31536.49,0,0,0,9990.36,0.0,1.0,0,True
PAY006076,CUST00330,2026-04-14,7758.57,wallet,card_declined,31536.49,5,4,1,9615.602,0.8,0.806873038214352,0,False
PAY000137,CUST00331,2026-03-01,14152.22,upi,authentication_failed,283605.6,0,0,0,14152.22,0.0,1.0,0,False
PAY000337,CUST00331,2026-03-03,18757.85,netbanking,card_declined,283605.6,1,0,1,14152.22,0.0,1.3254351614093054,1,False
PAY004938,CUST00331,2026-04-05,11905.81,card,expired_card,283605.6,6,4,2,15282.039999999999,0.6666666666666666,0.7790720348853949,0,True
PAY006947,CUST00331,2026-04-22,12836.25,upi,network_error,283605.6,8,5,3,15167.1775,0.625,0.8463176487517207,1,True
PAY008088,CUST00331,2026-05-05,10786.87,upi,timeout,283605.6,10,6,4,14444.051000000001,0.6,0.7468036494747907,2,True
PAY003578,CUST00332,2026-03-26,10696.63,wallet,timeout,496989.47,3,3,0,12469.973333333333,1.0,0.857790928181616,0,True
PAY005218,CUST00332,2026-04-07,12953.52,card,timeout,496989.47,5,4,1,12032.048,0.8,1.0765848008585073,1,True
PAY006077,CUST00332,2026-04-14,11822.51,card,expired_card,496989.47,6,4,2,12185.626666666669,0.6666666666666666,0.9702012316149516,2,False
PAY009623,CUST00332,2026-06-06,11188.58,card,authentication_failed,496989.47,14,11,3,11942.501428571428,0.7857142857142857,0.9368707273697506,0,True
PAY006622,CUST00333,2026-04-19,3328.18,card,insufficient_funds,383399.51,5,5,0,3283.1479999999997,1.0,1.0137161041780633,0,False
PAY009452,CUST00333,2026-05-31,2841.85,wallet,insufficient_funds,383399.51,12,11,1,3419.24,0.9166666666666666,0.8311349890618969,0,False
PAY002416,CUST00334,2026-03-18,10623.32,wallet,expired_card,396416.71,2,2,0,7094.155000000001,1.0,1.497475034024489,0,True
PAY004795,CUST00334,2026-04-04,8677.7,wallet,expired_card,396416.71,5,4,1,9105.466,0.8,0.9530209656485457,1,False
PAY006078,CUST00334,2026-04-14,9052.99,card,network_error,396416.71,6,4,2,9034.171666666667,0.6666666666666666,1.0020830170189001,2,False
PAY006948,CUST00334,2026-04-22,9787.26,wallet,authentication_failed,396416.71,7,4,3,9036.86,0.5714285714285714,1.0830376922957752,2,True
PAY007316,CUST00334,2026-04-26,11980.62,netbanking,timeout,396416.71,8,4,4,9130.66,0.5,1.3121307769646444,3,True
PAY008420,CUST00334,2026-05-09,10048.03,netbanking,card_declined,396416.71,10,5,5,9934.128,0.5,1.011465727037139,3,False
PAY008995,CUST00334,2026-05-19,6209.41,netbanking,network_error,396416.71,11,5,6,9944.482727272727,0.45454545454545453,0.6244075403711752,3,False
PAY009212,CUST00334,2026-05-24,5369.01,upi,authentication_failed,396416.71,12,5,7,9633.226666666667,0.4166666666666667,0.5573428494709975,3,True
PAY003580,CUST00335,2026-03-26,10543.34,netbanking,timeout,263673.4,2,2,0,9800.645,1.0,1.0757802165061585,0,True
PAY004940,CUST00335,2026-04-05,12589.5,card,network_error,263673.4,3,2,1,10048.21,0.6666666666666666,1.2529097222291334,1,False
PAY000560,CUST00337,2026-03-05,3905.43,upi,timeout,495065.47,0,0,0,3905.43,0.0,1.0,0,True
PAY008177,CUST00337,2026-05-06,4146.28,wallet,insufficient_funds,495065.47,8,7,1,3598.5675,0.875,1.1522029251917603,0,False
PAY005219,CUST00338,2026-04-07,802.53,wallet,card_declined,312408.52,5,5,0,806.482,1.0,0.995099704643129,0,True
PAY005731,CUST00338,2026-04-11,820.83,upi,timeout,312408.52,6,5,1,805.8233333333333,0.8333333333333334,1.018622775049949,1,True
PAY000561,CUST00340,2026-03-05,17642.01,card,insufficient_funds,107855.01,0,0,0,17642.01,0.0,1.0,0,True
PAY000961,CUST00340,2026-03-08,13404.08,upi,network_error,107855.01,1,0,1,17642.01,0.0,0.7597819069369081,1,False
PAY004412,CUST00340,2026-04-01,16904.3,wallet,authentication_failed,107855.01,4,2,2,15022.4475,0.5,1.1252693677245336,2,False
PAY000562,CUST00341,2026-03-05,6468.26,netbanking,expired_card,331911.93,0,0,0,6468.26,0.0,1.0,0,False
PAY002712,CUST00341,2026-03-20,7436.95,wallet,authentication_failed,331911.93,2,1,1,7322.705,0.5,1.0156014751379443,1,False
PAY001874,CUST00342,2026-03-14,7996.1,card,expired_card,91037.71,1,1,0,6064.18,1.0,1.3185789340026186,0,False
PAY006421,CUST00342,2026-04-17,5438.31,netbanking,insufficient_funds,91037.71,5,4,1,6660.6179999999995,0.8,0.816487298926316,0,False
PAY009036,CUST00342,2026-05-20,7001.59,netbanking,timeout,91037.71,9,7,2,6544.443333333333,0.7777777777777778,1.0698526434384794,0,True
PAY000252,CUST00343,2026-03-02,15553.58,netbanking,timeout,6324.48,0,0,0,15553.58,0.0,1.0,0,False
PAY002869,CUST00344,2026-03-21,600.49,card,timeout,298936.54,2,2,0,615.435,1.0,0.9757163632227612,0,True
PAY005363,CUST00344,2026-04-08,807.74,card,card_declined,298936.54,4,3,1,628.2225,0.75,1.2857546490296035,1,True
PAY000963,CUST00345,2026-03-08,1124.01,card,insufficient_funds,119580.74,1,1,0,1055.32,1.0,1.0650892620247887,0,True
PAY004942,CUST00345,2026-04-05,900.02,netbanking,timeout,119580.74,5,4,1,1101.358,0.8,0.8171911403921341,1,True
PAY004414,CUST00346,2026-04-01,7838.86,card,expired_card,352978.84,3,3,0,10670.813333333334,1.0,0.7346075463163695,0,True
PAY005609,CUST00346,2026-04-10,7681.68,wallet,expired_card,352978.84,6,5,1,9508.493333333334,0.8333333333333334,0.8078756255810594,1,True
PAY002417,CUST00348,2026-03-18,5359.66,card,network_error,394974.87,2,2,0,8746.83,1.0,0.6127545636533464,0,True
PAY006623,CUST00348,2026-04-19,5738.01,card,card_declined,394974.87,7,6,1,7306.608571428572,0.8571428571428571,0.7853178316459503,0,True
PAY008090,CUST00348,2026-05-05,5330.04,netbanking,expired_card,394974.87,10,8,2,7371.411,0.8,0.7230691654555688,1,True
PAY008668,CUST00348,2026-05-13,9784.48,wallet,card_declined,394974.87,11,8,3,7185.831818181818,0.7272727272727273,1.3616349850052154,2,True
PAY001485,CUST00350,2026-03-11,15211.65,card,card_declined,215443.79,1,1,0,11698.05,1.0,1.3003577519330145,0,False
PAY004550,CUST00351,2026-04-02,17578.85,card,timeout,325579.19,4,4,0,15883.805,1.0,1.106715299010533,0,True
PAY001319,CUST00352,2026-03-10,11309.04,netbanking,authentication_failed,414182.42,1,1,0,9038.48,1.0,1.251210380506457,0,True
PAY004551,CUST00352,2026-04-02,11096.15,wallet,expired_card,414182.42,3,2,1,9401.52,0.6666666666666666,1.1802506403219903,1,False
